type,location,meter_uid,utility,utility_service_id,utility_billing_account,utility_service_address,utility_meter_number,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,source,updated,bill_volume,bill_total_unit,Summer Usage Off Peak_cost,Summer Usage Off Peak_kwh,Summer Usage Part Peak_cost,Summer Usage Part Peak_kwh,Summer Usage On Peak_cost,Summer Usage On Peak_kwh,Demand_cost,Demand_kw,pge_details_baseline_territory,pge_details_net_generation,pge_details_serial,pge_details_consumption,pge_details_rotating_outage_block,Max Demand Summer_cost,Max Demand Summer_kw,supplier_1_total_cost,supplier_1_service_id,supplier_1_tariff,supplier_1_total_volume,supplier_1_name,supplier_1_type,supplier_1_total_unit,Winter Usage Part Peak_cost,Winter Usage Part Peak_kwh,Winter Usage Off Peak_cost,Winter Usage Off Peak_kwh,Demand Charge_cost,Demand Charge_kw,Winter Usage On Peak_cost,Winter Usage On Peak_kwh,Summer Usage Super Off Peak_cost,Summer Usage Super Off Peak_kwh,Winter Usage Super Off Peak_cost,Winter Usage Super Off Peak_kwh,pge_nem_details_cumulative_volume,pge_nem_details_trueup_date,pge_nem_details_cumulative_unit,pge_nem_details_cumulative_charges,pge_nem_details_is_trueup_bill,pge_nem_details_trueup_estimate,pge_bill_details_bill_total,pge_bill_details_seasonal_usage,pge_bill_details_net_usage,pge_bill_details_trueup_history_1_summer_off_peak_kwh,pge_bill_details_trueup_history_1_winter_off_peak_kwh,pge_bill_details_trueup_history_1_summer_part_peak_kwh,pge_bill_details_trueup_history_1_winter_on_peak_kwh,pge_bill_details_trueup_history_1_winter_super_off_peak_kwh,pge_bill_details_trueup_history_1_energy_charges_or_credits,pge_bill_details_trueup_history_1_summer_on_peak_kwh,pge_bill_details_trueup_history_1_winter_part_peak_kwh,pge_bill_details_trueup_history_1_bill_date,pge_bill_details_trueup_history_2_summer_off_peak_kwh,pge_bill_details_trueup_history_2_winter_off_peak_kwh,pge_bill_details_trueup_history_2_summer_part_peak_kwh,pge_bill_details_trueup_history_2_winter_on_peak_kwh,pge_bill_details_trueup_history_2_winter_super_off_peak_kwh,pge_bill_details_trueup_history_2_energy_charges_or_credits,pge_bill_details_trueup_history_2_summer_on_peak_kwh,pge_bill_details_trueup_history_2_winter_part_peak_kwh,pge_bill_details_trueup_history_2_bill_date,pge_bill_details_trueup_history_3_summer_off_peak_kwh,pge_bill_details_trueup_history_3_winter_off_peak_kwh,pge_bill_details_trueup_history_3_summer_part_peak_kwh,pge_bill_details_trueup_history_3_winter_on_peak_kwh,pge_bill_details_trueup_history_3_winter_super_off_peak_kwh,pge_bill_details_trueup_history_3_energy_charges_or_credits,pge_bill_details_trueup_history_3_summer_on_peak_kwh,pge_bill_details_trueup_history_3_winter_part_peak_kwh,pge_bill_details_trueup_history_3_bill_date,pge_bill_details_trueup_history_4_summer_off_peak_kwh,pge_bill_details_trueup_history_4_winter_off_peak_kwh,pge_bill_details_trueup_history_4_summer_part_peak_kwh,pge_bill_details_trueup_history_4_winter_on_peak_kwh,pge_bill_details_trueup_history_4_winter_super_off_peak_kwh,pge_bill_details_trueup_history_4_energy_charges_or_credits,pge_bill_details_trueup_history_4_summer_on_peak_kwh,pge_bill_details_trueup_history_4_winter_part_peak_kwh,pge_bill_details_trueup_history_4_bill_date,pge_bill_details_trueup_history_5_summer_off_peak_kwh,pge_bill_details_trueup_history_5_winter_off_peak_kwh,pge_bill_details_trueup_history_5_summer_part_peak_kwh,pge_bill_details_trueup_history_5_winter_on_peak_kwh,pge_bill_details_trueup_history_5_winter_super_off_peak_kwh,pge_bill_details_trueup_history_5_energy_charges_or_credits,pge_bill_details_trueup_history_5_summer_on_peak_kwh,pge_bill_details_trueup_history_5_winter_part_peak_kwh,pge_bill_details_trueup_history_5_bill_date,pge_bill_details_trueup_history_6_summer_off_peak_kwh,pge_bill_details_trueup_history_6_winter_off_peak_kwh,pge_bill_details_trueup_history_6_summer_part_peak_kwh,pge_bill_details_trueup_history_6_winter_on_peak_kwh,pge_bill_details_trueup_history_6_winter_super_off_peak_kwh,pge_bill_details_trueup_history_6_energy_charges_or_credits,pge_bill_details_trueup_history_6_summer_on_peak_kwh,pge_bill_details_trueup_history_6_winter_part_peak_kwh,pge_bill_details_trueup_history_6_bill_date,pge_bill_details_trueup_history_7_summer_off_peak_kwh,pge_bill_details_trueup_history_7_winter_off_peak_kwh,pge_bill_details_trueup_history_7_summer_part_peak_kwh,pge_bill_details_trueup_history_7_winter_on_peak_kwh,pge_bill_details_trueup_history_7_winter_super_off_peak_kwh,pge_bill_details_trueup_history_7_energy_charges_or_credits,pge_bill_details_trueup_history_7_summer_on_peak_kwh,pge_bill_details_trueup_history_7_winter_part_peak_kwh,pge_bill_details_trueup_history_7_bill_date,pge_bill_details_trueup_history_8_summer_off_peak_kwh,pge_bill_details_trueup_history_8_winter_off_peak_kwh,pge_bill_details_trueup_history_8_summer_part_peak_kwh,pge_bill_details_trueup_history_8_winter_on_peak_kwh,pge_bill_details_trueup_history_8_winter_super_off_peak_kwh,pge_bill_details_trueup_history_8_energy_charges_or_credits,pge_bill_details_trueup_history_8_summer_on_peak_kwh,pge_bill_details_trueup_history_8_winter_part_peak_kwh,pge_bill_details_trueup_history_8_bill_date,pge_bill_details_trueup_history_9_summer_off_peak_kwh,pge_bill_details_trueup_history_9_winter_off_peak_kwh,pge_bill_details_trueup_history_9_summer_part_peak_kwh,pge_bill_details_trueup_history_9_winter_on_peak_kwh,pge_bill_details_trueup_history_9_winter_super_off_peak_kwh,pge_bill_details_trueup_history_9_energy_charges_or_credits,pge_bill_details_trueup_history_9_summer_on_peak_kwh,pge_bill_details_trueup_history_9_winter_part_peak_kwh,pge_bill_details_trueup_history_9_bill_date,pge_bill_details_trueup_summary_1_total_kWh,pge_bill_details_trueup_summary_1_total_charges,pge_bill_details_trueup_summary_1_rate_schedule,pge_bill_details_trueup_summary_1_bill_date,pge_bill_details_trueup_summary_2_total_kWh,pge_bill_details_trueup_summary_2_total_charges,pge_bill_details_trueup_summary_2_rate_schedule,pge_bill_details_trueup_summary_2_bill_date,pge_bill_details_trueup_summary_3_total_kWh,pge_bill_details_trueup_summary_3_total_charges,pge_bill_details_trueup_summary_3_rate_schedule,pge_bill_details_trueup_summary_3_bill_date,pge_bill_details_trueup_summary_4_total_kWh,pge_bill_details_trueup_summary_4_total_charges,pge_bill_details_trueup_summary_4_rate_schedule,pge_bill_details_trueup_summary_4_bill_date,pge_bill_details_trueup_summary_5_total_kWh,pge_bill_details_trueup_summary_5_total_charges,pge_bill_details_trueup_summary_5_rate_schedule,pge_bill_details_trueup_summary_5_bill_date,pge_bill_details_trueup_summary_6_total_kWh,pge_bill_details_trueup_summary_6_total_charges,pge_bill_details_trueup_summary_6_rate_schedule,pge_bill_details_trueup_summary_6_bill_date,pge_bill_details_trueup_summary_7_total_kWh,pge_bill_details_trueup_summary_7_total_charges,pge_bill_details_trueup_summary_7_rate_schedule,pge_bill_details_trueup_summary_7_bill_date,pge_bill_details_trueup_summary_8_total_kWh,pge_bill_details_trueup_summary_8_total_charges,pge_bill_details_trueup_summary_8_rate_schedule,pge_bill_details_trueup_summary_8_bill_date,pge_bill_details_trueup_summary_9_total_kWh,pge_bill_details_trueup_summary_9_total_charges,pge_bill_details_trueup_summary_9_rate_schedule,pge_bill_details_trueup_summary_9_bill_date,pge_bill_details_energy_charge_summary_1_cost,pge_bill_details_energy_charge_summary_1_name,pge_bill_details_energy_charge_summary_2_cost,pge_bill_details_energy_charge_summary_2_name,pge_bill_details_trueup_history_10_summer_off_peak_kwh,pge_bill_details_trueup_history_10_winter_off_peak_kwh,pge_bill_details_trueup_history_10_summer_part_peak_kwh,pge_bill_details_trueup_history_10_winter_on_peak_kwh,pge_bill_details_trueup_history_10_winter_super_off_peak_kwh,pge_bill_details_trueup_history_10_energy_charges_or_credits,pge_bill_details_trueup_history_10_summer_on_peak_kwh,pge_bill_details_trueup_history_10_winter_part_peak_kwh,pge_bill_details_trueup_history_10_bill_date,pge_bill_details_trueup_history_11_summer_off_peak_kwh,pge_bill_details_trueup_history_11_winter_off_peak_kwh,pge_bill_details_trueup_history_11_summer_part_peak_kwh,pge_bill_details_trueup_history_11_winter_on_peak_kwh,pge_bill_details_trueup_history_11_winter_super_off_peak_kwh,pge_bill_details_trueup_history_11_energy_charges_or_credits,pge_bill_details_trueup_history_11_summer_on_peak_kwh,pge_bill_details_trueup_history_11_winter_part_peak_kwh,pge_bill_details_trueup_history_11_bill_date,pge_bill_details_trueup_history_12_summer_off_peak_kwh,pge_bill_details_trueup_history_12_winter_off_peak_kwh,pge_bill_details_trueup_history_12_summer_part_peak_kwh,pge_bill_details_trueup_history_12_winter_on_peak_kwh,pge_bill_details_trueup_history_12_winter_super_off_peak_kwh,pge_bill_details_trueup_history_12_energy_charges_or_credits,pge_bill_details_trueup_history_12_summer_on_peak_kwh,pge_bill_details_trueup_history_12_winter_part_peak_kwh,pge_bill_details_trueup_history_12_bill_date,pge_bill_details_trueup_summary_10_total_kWh,pge_bill_details_trueup_summary_10_total_charges,pge_bill_details_trueup_summary_10_rate_schedule,pge_bill_details_trueup_summary_10_bill_date,pge_bill_details_trueup_summary_11_total_kWh,pge_bill_details_trueup_summary_11_total_charges,pge_bill_details_trueup_summary_11_rate_schedule,pge_bill_details_trueup_summary_11_bill_date,pge_bill_details_trueup_summary_12_total_kWh,pge_bill_details_trueup_summary_12_total_charges,pge_bill_details_trueup_summary_12_rate_schedule,pge_bill_details_trueup_summary_12_bill_date,pge_bill_details_meter_information_1_usage,pge_bill_details_meter_information_1_channel_id,pge_bill_details_meter_information_1_unit,pge_bill_details_meter_information_2_usage,pge_bill_details_meter_information_2_channel_id,pge_bill_details_meter_information_2_unit,pge_bill_details_current_month_tou_demand_1_season,pge_bill_details_current_month_tou_demand_1_tou_period,pge_bill_details_current_month_tou_demand_1_maximum_demand,pge_bill_details_current_month_tou_demand_1_demand_constant,pge_bill_details_current_month_tou_demand_2_season,pge_bill_details_current_month_tou_demand_2_tou_period,pge_bill_details_current_month_tou_demand_2_maximum_demand,pge_bill_details_current_month_tou_demand_2_demand_constant,pge_bill_details_meter_information_3_usage,pge_bill_details_meter_information_3_channel_id,pge_bill_details_meter_information_3_unit,pge_bill_details_meter_information_4_usage,pge_bill_details_meter_information_4_channel_id,pge_bill_details_meter_information_4_unit,pge_bill_details_current_month_tou_demand_3_season,pge_bill_details_current_month_tou_demand_3_tou_period,pge_bill_details_current_month_tou_demand_3_maximum_demand,pge_bill_details_current_month_tou_demand_3_demand_constant,pge_bill_details_current_month_tou_demand_4_season,pge_bill_details_current_month_tou_demand_4_tou_period,pge_bill_details_current_month_tou_demand_4_maximum_demand,pge_bill_details_current_month_tou_demand_4_demand_constant,pge_bill_details_meter_information_5_usage,pge_bill_details_meter_information_5_channel_id,pge_bill_details_meter_information_5_unit,pge_bill_details_meter_information_6_usage,pge_bill_details_meter_information_6_channel_id,pge_bill_details_meter_information_6_unit,pge_bill_details_current_month_tou_demand_5_season,pge_bill_details_current_month_tou_demand_5_tou_period,pge_bill_details_current_month_tou_demand_5_maximum_demand,pge_bill_details_current_month_tou_demand_5_demand_constant,pge_bill_details_current_month_tou_demand_6_season,pge_bill_details_current_month_tou_demand_6_tou_period,pge_bill_details_current_month_tou_demand_6_maximum_demand,pge_bill_details_current_month_tou_demand_6_demand_constant,Max Part-Peak Demand Summer_cost,Max Part-Peak Demand Summer_kw,Max Peak Demand Summer_cost,Max Peak Demand Summer_kw
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,11/30/2018,12/29/2018,29,,,1753.61,,2022-02-04T11:37:40.077030-08:00,2099,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,10/30/2018,11/30/2018,31,,,892.97,,2022-02-04T11:37:22.340413-08:00,1045,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,9/28/2018,10/30/2018,32,,,427.27,,2022-02-04T11:37:03.364690-08:00,535,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,8/28/2018,9/28/2018,31,,,152.98,,2022-02-04T11:36:38.756895-08:00,145,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,7/28/2018,8/28/2018,31,,,99.13,,2022-02-04T11:36:13.471541-08:00,68,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,6/28/2018,7/28/2018,30,,,102.2,,2022-02-04T11:35:30.522009-08:00,75,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,5/30/2018,6/28/2018,29,,,138.1,,2022-02-04T11:34:47.741588-08:00,133,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,4/28/2018,5/30/2018,32,,,629.37,,2022-02-04T11:34:04.608625-08:00,853,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,3/29/2018,4/28/2018,30,,,880.5,,2022-02-04T11:33:41.600653-08:00,1209,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,2/28/2018,3/29/2018,29,,,1710.91,,2022-02-04T11:33:27.847483-08:00,2101,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elementary School,Washington Elementary School,752352,PG&E,2023276005,2023276202-9,2425 STUART ST BERKELEY CA 94705,28959458,GNR1 Gas Service to Small Commercial Customers,1/27/2018,2/28/2018,32,,,1629.64,,2022-02-04T11:33:27.461447-08:00,1992,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,12/29/2021,1/28/2022,30,,,1329.36,,2022-02-04T12:15:38.598459-08:00,1144,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,12/1/2021,12/29/2021,28,,,1363.81,,2022-02-04T12:15:33.455788-08:00,1296,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,10/29/2021,12/1/2021,33,,,1188.32,,2022-02-04T12:15:27.846403-08:00,1130,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,9/30/2021,10/29/2021,29,,,691.57,,2022-02-04T12:15:23.291059-08:00,740,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,8/31/2021,9/30/2021,30,,,239.46,,2022-02-04T12:15:16.412052-08:00,218,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,7/30/2021,8/31/2021,32,,,216.71,,2022-02-04T12:15:07.620567-08:00,188,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,6/30/2021,7/30/2021,30,,,249.01,,2022-02-04T12:15:02.231421-08:00,229,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,5/29/2021,6/30/2021,32,,,317.16,,2022-02-04T12:14:51.762359-08:00,303,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,4/30/2021,5/29/2021,29,,,574.1,,2022-02-04T12:14:35.200474-08:00,593,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle School,Willard Middle School ,752351,PG&E,2064942005,2064942866-9,2771 TELEGRAPH AVE BERKELEY CA 94705,35603821,GNR1 Gas Service to Small Commercial Customers,3/31/2021,4/30/2021,30,,,1014.67,,2022-02-04T12:14:16.495066-08:00,1082,therms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
